2021-12-27 18:06:20,334 -20.581787109375, -0.05
2021-12-27 18:06:20,344 -19.307373046875, -0.05
2021-12-27 18:06:20,354 -17.901123046875, -0.05
2021-12-27 18:06:20,364 -16.363037109375, -0.05
2021-12-27 18:06:20,374 -14.649169921875, -0.05
2021-12-27 18:06:20,384 -13.023193359375, -0.05
2021-12-27 18:06:20,394 -10.430419921875, -0.05
2021-12-27 18:06:20,404 -8.277099609375, -0.05
2021-12-27 18:06:20,414 -6.035888671875, -0.05
2021-12-27 18:06:20,424 -3.443115234375, -0.05
2021-12-27 18:06:20,435 -1.026123046875, -0.05
2021-12-27 18:06:20,445 1.259033203125, -0.05
2021-12-27 18:06:20,455 3.719970703125, -0.05
2021-12-27 18:06:20,466 6.005126953125, -0.05
2021-12-27 18:06:20,476 8.070556640625, -0.05
2021-12-27 18:06:20,486 10.092041015625, -0.05
2021-12-27 18:06:20,496 11.805908203125, -0.05
2021-12-27 18:06:20,506 13.343994140625, -0.05
2021-12-27 18:06:20,516 14.662353515625, -0.05
2021-12-27 18:06:20,526 15.848876953125, -0.05
2021-12-27 18:06:20,536 16.683837890625, -0.05
2021-12-27 18:06:20,546 17.474853515625, -0.05
2021-12-27 18:06:20,557 18.046142578125, -0.05
2021-12-27 18:06:20,567 18.397705078125, -0.05
2021-12-27 18:06:20,577 18.573486328125, -0.05
2021-12-27 18:06:20,589 18.529541015625, -0.05
2021-12-27 18:06:20,598 18.221923828125, -0.05
2021-12-27 18:06:20,608 17.694580078125, -0.05
2021-12-27 18:06:20,618 16.815673828125, -0.05
2021-12-27 18:06:20,628 15.848876953125, -0.05
2021-12-27 18:06:20,638 14.486572265625, -0.05
2021-12-27 18:06:20,649 12.816650390625, -0.05
2021-12-27 18:06:20,658 11.146728515625, -0.05
2021-12-27 18:06:20,668 9.213134765625, -0.05
2021-12-27 18:06:20,679 7.279541015625, -0.05
2021-12-27 18:06:20,689 5.214111328125, -0.05
2021-12-27 18:06:20,700 3.324462890625, -0.05
2021-12-27 18:06:20,710 1.346923828125, -0.05
2021-12-27 18:06:20,720 -0.366943359375, -0.05
2021-12-27 18:06:20,730 -2.080810546875, -0.05
2021-12-27 18:06:20,740 -3.662841796875, -0.05
2021-12-27 18:06:20,750 -5.244873046875, -0.05
2021-12-27 18:06:20,761 -6.739013671875, -0.05
2021-12-27 18:06:20,771 -8.189208984375, -0.05
2021-12-27 18:06:20,781 -9.727294921875, -0.05
2021-12-27 18:06:20,791 -10.957763671875, -0.05
2021-12-27 18:06:20,801 -12.188232421875, -0.05
2021-12-27 18:06:20,811 -13.198974609375, -0.05
2021-12-27 18:06:20,821 -14.209716796875, -0.05
2021-12-27 18:06:20,831 -14.912841796875, -0.05
2021-12-27 18:06:20,841 -15.352294921875, -0.05
2021-12-27 18:06:20,852 -15.528076171875, -0.05
2021-12-27 18:06:20,862 -15.352294921875, -0.05
2021-12-27 18:06:20,872 -15.088623046875, -0.05
2021-12-27 18:06:20,882 -14.517333984375, -0.05
2021-12-27 18:06:20,892 -13.989990234375, -0.05
2021-12-27 18:06:20,902 -13.330810546875, -0.05
2021-12-27 18:06:20,912 -12.715576171875, -0.05
2021-12-27 18:06:20,922 -11.792724609375, -0.05
2021-12-27 18:06:20,932 -10.694091796875, -0.05
2021-12-27 18:06:20,942 -9.156005859375, -0.05
2021-12-27 18:06:20,953 -7.705810546875, -0.05
2021-12-27 18:06:20,963 -6.079833984375, -0.05
2021-12-27 18:06:20,973 -4.409912109375, -0.05
2021-12-27 18:06:20,983 -2.871826171875, -0.05
2021-12-27 18:06:20,993 -1.245849609375, -0.05
2021-12-27 18:06:21,003 0.511962890625, -0.05
2021-12-27 18:06:21,013 1.962158203125, -0.05
2021-12-27 18:06:21,024 3.500244140625, -0.05
2021-12-27 18:06:21,035 4.950439453125, -0.05
2021-12-27 18:06:21,045 6.180908203125, -0.05
2021-12-27 18:06:21,056 7.587158203125, -0.05
2021-12-27 18:06:21,067 8.729736328125, -0.05
2021-12-27 18:06:21,078 9.784423828125, -0.05
2021-12-27 18:06:21,088 10.663330078125, -0.05
2021-12-27 18:06:21,098 11.366455078125, -0.05
2021-12-27 18:06:21,108 11.937744140625, -0.05
2021-12-27 18:06:21,119 12.377197265625, -0.05
2021-12-27 18:06:21,129 12.552978515625, -0.05
2021-12-27 18:06:21,139 12.640869140625, -0.05
2021-12-27 18:06:21,149 12.465087890625, -0.05
2021-12-27 18:06:21,160 12.201416015625, -0.05
2021-12-27 18:06:21,169 11.849853515625, -0.05
2021-12-27 18:06:21,179 11.366455078125, -0.05
2021-12-27 18:06:21,190 10.663330078125, -0.05
2021-12-27 18:06:21,200 9.784423828125, -0.05
2021-12-27 18:06:21,210 8.817626953125, -0.05
2021-12-27 18:06:21,220 7.762939453125, -0.05
2021-12-27 18:06:21,230 6.532470703125, -0.05
2021-12-27 18:06:21,240 5.345947265625, -0.05
2021-12-27 18:06:21,250 4.071533203125, -0.05
2021-12-27 18:06:21,260 2.753173828125, -0.05
2021-12-27 18:06:21,270 1.302978515625, -0.05
2021-12-27 18:06:21,280 0.116455078125, -0.05
2021-12-27 18:06:21,291 -1.157958984375, -0.05
2021-12-27 18:06:21,301 -2.388427734375, -0.05
2021-12-27 18:06:21,312 -3.531005859375, -0.05
2021-12-27 18:06:21,322 -4.629638671875, -0.05
2021-12-27 18:06:21,334 -5.596435546875, -0.05
2021-12-27 18:06:21,343 -6.870849609375, -0.05
2021-12-27 18:06:21,354 -7.881591796875, -0.05
2021-12-27 18:06:21,364 -8.760498046875, -0.05
2021-12-27 18:06:21,374 -9.463623046875, -0.05
2021-12-27 18:06:21,384 -10.254638671875, -0.05
2021-12-27 18:06:21,394 -10.650146484375, -0.05
2021-12-27 18:06:21,405 -10.869873046875, -0.05
2021-12-27 18:06:21,415 -10.869873046875, -0.05
2021-12-27 18:06:21,425 -10.738037109375, -0.05
2021-12-27 18:06:21,435 -10.474365234375, -0.05
2021-12-27 18:06:21,445 -10.210693359375, -0.05
2021-12-27 18:06:21,455 -9.771240234375, -0.05
2021-12-27 18:06:21,465 -9.287841796875, -0.05
2021-12-27 18:06:21,475 -8.716552734375, -0.05
2021-12-27 18:06:21,485 -7.837646484375, -0.05
2021-12-27 18:06:21,496 -7.002685546875, -0.05
2021-12-27 18:06:21,506 -6.035888671875, -0.05
2021-12-27 18:06:21,516 -4.981201171875, -0.05
2021-12-27 18:06:21,526 -3.838623046875, -0.05
2021-12-27 18:06:21,537 -2.871826171875, -0.05
2021-12-27 18:06:21,548 -1.685302734375, -0.05
2021-12-27 18:06:21,557 -0.542724609375, -0.05
2021-12-27 18:06:21,567 0.468017578125, -0.05
2021-12-27 18:06:21,577 1.522705078125, -0.05
2021-12-27 18:06:21,587 2.445556640625, -0.05
2021-12-27 18:06:21,597 3.324462890625, -0.05
2021-12-27 18:06:21,608 4.247314453125, -0.05
2021-12-27 18:06:21,618 5.126220703125, -0.05
2021-12-27 18:06:21,628 5.961181640625, -0.05
2021-12-27 18:06:21,638 6.796142578125, -0.05
2021-12-27 18:06:21,648 7.323486328125, -0.05
2021-12-27 18:06:21,658 7.894775390625, -0.05
2021-12-27 18:06:21,668 8.378173828125, -0.05
2021-12-27 18:06:21,678 8.466064453125, -0.05
2021-12-27 18:06:21,689 8.597900390625, -0.05
2021-12-27 18:06:21,699 8.553955078125, -0.05
2021-12-27 18:06:21,709 8.378173828125, -0.05
2021-12-27 18:06:21,719 8.158447265625, -0.05
2021-12-27 18:06:21,729 7.675048828125, -0.05
2021-12-27 18:06:21,739 7.279541015625, -0.05
2021-12-27 18:06:21,750 6.752197265625, -0.05
2021-12-27 18:06:21,760 6.093017578125, -0.05
2021-12-27 18:06:21,770 5.477783203125, -0.05
2021-12-27 18:06:21,781 4.642822265625, -0.05
2021-12-27 18:06:21,791 3.807861328125, -0.05
2021-12-27 18:06:21,801 3.236572265625, -0.05
2021-12-27 18:06:21,812 2.050048828125, -0.05
2021-12-27 18:06:21,821 1.171142578125, -0.05
2021-12-27 18:06:21,831 0.204345703125, -0.05
2021-12-27 18:06:21,841 -0.718505859375, -0.05
2021-12-27 18:06:21,851 -1.685302734375, -0.05
2021-12-27 18:06:21,862 -2.564208984375, -0.05
2021-12-27 18:06:21,872 -3.355224609375, -0.05
2021-12-27 18:06:21,884 -4.102294921875, -0.05
2021-12-27 18:06:21,893 -4.805419921875, -0.05
2021-12-27 18:06:21,903 -5.420654296875, -0.05
2021-12-27 18:06:21,914 -5.947998046875, -0.05
2021-12-27 18:06:21,924 -6.475341796875, -0.05
2021-12-27 18:06:21,934 -6.870849609375, -0.05
2021-12-27 18:06:21,945 -7.134521484375, -0.05
2021-12-27 18:06:21,954 -7.266357421875, -0.05
2021-12-27 18:06:21,966 -7.354248046875, -0.05
2021-12-27 18:06:21,976 -7.442138671875, -0.05
2021-12-27 18:06:21,986 -7.354248046875, -0.05
2021-12-27 18:06:21,997 -7.134521484375, -0.05
2021-12-27 18:06:22,007 -6.826904296875, -0.05
2021-12-27 18:06:22,017 -6.519287109375, -0.05
2021-12-27 18:06:22,028 -6.123779296875, -0.05
2021-12-27 18:06:22,038 -5.596435546875, -0.05
2021-12-27 18:06:22,048 -5.069091796875, -0.05
2021-12-27 18:06:22,059 -4.409912109375, -0.05
2021-12-27 18:06:22,069 -3.706787109375, -0.05
2021-12-27 18:06:22,079 -2.959716796875, -0.05
2021-12-27 18:06:22,089 -2.256591796875, -0.05
2021-12-27 18:06:22,099 -1.553466796875, -0.05
2021-12-27 18:06:22,109 -0.718505859375, -0.05
2021-12-27 18:06:22,119 0.028564453125, -0.05
2021-12-27 18:06:22,129 0.555908203125, -0.05
2021-12-27 18:06:22,139 1.259033203125, -0.05
2021-12-27 18:06:22,149 1.830322265625, -0.05
2021-12-27 18:06:22,160 2.621337890625, -0.05
2021-12-27 18:06:22,170 2.928955078125, -0.05
2021-12-27 18:06:22,180 3.544189453125, -0.05
2021-12-27 18:06:22,190 4.071533203125, -0.05
2021-12-27 18:06:22,200 4.467041015625, -0.05
2021-12-27 18:06:22,210 4.906494140625, -0.05
2021-12-27 18:06:22,221 5.082275390625, -0.05
2021-12-27 18:06:22,231 5.345947265625, -0.05
2021-12-27 18:06:22,241 5.389892578125, -0.05
2021-12-27 18:06:22,251 5.345947265625, -0.05
2021-12-27 18:06:22,261 5.258056640625, -0.05
2021-12-27 18:06:22,271 5.038330078125, -0.05
2021-12-27 18:06:22,282 4.774658203125, -0.05
2021-12-27 18:06:22,292 4.774658203125, 0.05
2021-12-27 18:06:22,302 4.554931640625, 0.05
2021-12-27 18:06:22,312 6.268798828125, 0.05
2021-12-27 18:06:22,322 10.135986328125, 0.05
2021-12-27 18:06:22,332 15.629150390625, 0.05
2021-12-27 18:06:22,342 20.023681640625, 0.05
2021-12-27 18:06:22,352 23.319580078125, 0.05
2021-12-27 18:06:22,362 25.428955078125, 0.05
2021-12-27 18:06:22,373 26.483642578125, 0.05
2021-12-27 18:06:22,383 26.791259765625, 0.05
2021-12-27 18:06:22,393 26.571533203125, 0.05
2021-12-27 18:06:22,403 26.044189453125, 0.05
2021-12-27 18:06:22,413 24.374267578125, 0.05
2021-12-27 18:06:22,423 22.220947265625, 0.05
2021-12-27 18:06:22,433 19.276611328125, 0.05
2021-12-27 18:06:22,444 16.639892578125, 0.05
2021-12-27 18:06:22,454 13.300048828125, 0.05
2021-12-27 18:06:22,464 9.564697265625, 0.05
2021-12-27 18:06:22,474 6.796142578125, 0.05
2021-12-27 18:06:22,484 2.225830078125, 0.05
2021-12-27 18:06:22,494 -1.289794921875, 0.05
2021-12-27 18:06:22,507 -4.629638671875, 0.05
2021-12-27 18:06:22,515 -7.573974609375, 0.05
2021-12-27 18:06:22,525 -10.254638671875, 0.05
2021-12-27 18:06:22,535 -12.627685546875, 0.05
2021-12-27 18:06:22,545 -14.693115234375, 0.05
2021-12-27 18:06:22,555 -16.582763671875, 0.05
2021-12-27 18:06:22,565 -18.208740234375, 0.05
2021-12-27 18:06:22,575 -19.834716796875, 0.05
2021-12-27 18:06:22,585 -21.240966796875, 0.05
2021-12-27 18:06:22,596 -22.339599609375, 0.05
2021-12-27 18:06:22,606 -23.833740234375, 0.05
2021-12-27 18:06:22,616 -24.097412109375, 0.05
2021-12-27 18:06:22,627 -24.185302734375, 0.05
2021-12-27 18:06:22,637 -24.053466796875, 0.05
2021-12-27 18:06:22,647 -23.614013671875, 0.05
2021-12-27 18:06:22,657 -22.998779296875, 0.05
2021-12-27 18:06:22,667 -22.251708984375, 0.05
2021-12-27 18:06:22,677 -21.109130859375, 0.05
2021-12-27 18:06:22,688 -19.790771484375, 0.05
2021-12-27 18:06:22,698 -18.252685546875, 0.05
2021-12-27 18:06:22,708 -16.450927734375, 0.05
2021-12-27 18:06:22,718 -14.385498046875, 0.05
2021-12-27 18:06:22,728 -12.188232421875, 0.05
2021-12-27 18:06:22,738 -9.815185546875, 0.05
2021-12-27 18:06:22,748 -7.266357421875, 0.05
2021-12-27 18:06:22,759 -5.816162109375, 0.05
2021-12-27 18:06:22,769 -2.080810546875, 0.05
2021-12-27 18:06:22,779 0.555908203125, 0.05
2021-12-27 18:06:22,789 3.192626953125, 0.05
2021-12-27 18:06:22,799 5.697509765625, 0.05
2021-12-27 18:06:22,809 8.114501953125, 0.05
2021-12-27 18:06:22,820 10.487548828125, 0.05
2021-12-27 18:06:22,830 12.684814453125, 0.05
2021-12-27 18:06:22,840 14.574462890625, 0.05
2021-12-27 18:06:22,850 16.332275390625, 0.05
2021-12-27 18:06:22,860 17.826416015625, 0.05
2021-12-27 18:06:22,870 18.837158203125, 0.05
2021-12-27 18:06:22,880 19.628173828125, 0.05
2021-12-27 18:06:22,890 20.199462890625, 0.05
2021-12-27 18:06:22,900 20.463134765625, 0.05
2021-12-27 18:06:22,911 20.507080078125, 0.05
2021-12-27 18:06:22,921 20.155517578125, 0.05
2021-12-27 18:06:22,931 19.628173828125, 0.05
2021-12-27 18:06:22,941 18.793212890625, 0.05
2021-12-27 18:06:22,951 17.782470703125, 0.05
2021-12-27 18:06:22,961 16.727783203125, 0.05
2021-12-27 18:06:22,971 15.585205078125, 0.05
2021-12-27 18:06:22,981 14.222900390625, 0.05
2021-12-27 18:06:22,991 12.684814453125, 0.05
2021-12-27 18:06:23,002 10.883056640625, 0.05
2021-12-27 18:06:23,012 9.257080078125, 0.05
2021-12-27 18:06:23,022 7.455322265625, 0.05
2021-12-27 18:06:23,032 5.565673828125, 0.05
2021-12-27 18:06:23,042 3.676025390625, 0.05
2021-12-27 18:06:23,052 1.742431640625, 0.05
2021-12-27 18:06:23,062 -0.235107421875, 0.05
2021-12-27 18:06:23,072 -2.036865234375, 0.05
2021-12-27 18:06:23,083 -3.882568359375, 0.05
2021-12-27 18:06:23,093 -5.684326171875, 0.05
2021-12-27 18:06:23,103 -7.442138671875, 0.05
2021-12-27 18:06:23,113 -9.156005859375, 0.05
2021-12-27 18:06:23,123 -10.738037109375, 0.05
2021-12-27 18:06:23,133 -12.232177734375, 0.05
2021-12-27 18:06:23,143 -13.330810546875, 0.05
2021-12-27 18:06:23,153 -14.385498046875, 0.05
2021-12-27 18:06:23,163 -15.264404296875, 0.05
2021-12-27 18:06:23,174 -15.835693359375, 0.05
2021-12-27 18:06:23,184 -16.143310546875, 0.05
2021-12-27 18:06:23,194 -16.275146484375, 0.05
2021-12-27 18:06:23,204 -16.143310546875, 0.05
2021-12-27 18:06:23,214 -15.835693359375, 0.05
2021-12-27 18:06:23,224 -15.352294921875, 0.05
2021-12-27 18:06:23,234 -14.737060546875, 0.05
2021-12-27 18:06:23,245 -13.858154296875, 0.05
2021-12-27 18:06:23,254 -12.935302734375, 0.05
2021-12-27 18:06:23,264 -11.792724609375, 0.05
2021-12-27 18:06:23,275 -10.474365234375, 0.05
2021-12-27 18:06:23,285 -9.112060546875, 0.05
2021-12-27 18:06:23,295 -7.617919921875, 0.05
2021-12-27 18:06:23,305 -5.860107421875, 0.05
2021-12-27 18:06:23,315 -4.190185546875, 0.05
2021-12-27 18:06:23,325 -2.344482421875, 0.05
2021-12-27 18:06:23,335 -0.630615234375, 0.05
2021-12-27 18:06:23,345 1.346923828125, 0.05
2021-12-27 18:06:23,356 2.972900390625, 0.05
2021-12-27 18:06:23,366 4.686767578125, 0.05
2021-12-27 18:06:23,376 6.312744140625, 0.05
2021-12-27 18:06:23,386 7.806884765625, 0.05
2021-12-27 18:06:23,396 9.125244140625, 0.05
2021-12-27 18:06:23,406 10.487548828125, 0.05
2021-12-27 18:06:23,416 11.498291015625, 0.05
2021-12-27 18:06:23,426 12.333251953125, 0.05
2021-12-27 18:06:23,437 13.168212890625, 0.05
2021-12-27 18:06:23,447 13.783447265625, 0.05
2021-12-27 18:06:23,457 14.091064453125, 0.05
2021-12-27 18:06:23,467 14.222900390625, 0.05
2021-12-27 18:06:23,477 14.178955078125, 0.05
2021-12-27 18:06:23,487 13.959228515625, 0.05
2021-12-27 18:06:23,497 13.563720703125, 0.05
2021-12-27 18:06:23,507 12.992431640625, 0.05
2021-12-27 18:06:23,517 12.289306640625, 0.05
2021-12-27 18:06:23,527 11.454345703125, 0.05
2021-12-27 18:06:23,538 10.355712890625, 0.05
2021-12-27 18:06:23,548 9.257080078125, 0.05
2021-12-27 18:06:23,558 8.026611328125, 0.05
2021-12-27 18:06:23,568 6.708251953125, 0.05
2021-12-27 18:06:23,578 5.302001953125, 0.05
2021-12-27 18:06:23,588 3.851806640625, 0.05
2021-12-27 18:06:23,598 2.269775390625, 0.05
2021-12-27 18:06:23,609 0.731689453125, 0.05
2021-12-27 18:06:23,619 -0.410888671875, 0.05
2021-12-27 18:06:23,629 -2.256591796875, 0.05
2021-12-27 18:06:23,639 -3.531005859375, 0.05
2021-12-27 18:06:23,650 -5.025146484375, 0.05
2021-12-27 18:06:23,660 -6.167724609375, 0.05
2021-12-27 18:06:23,670 -7.266357421875, 0.05
2021-12-27 18:06:23,683 -8.233154296875, 0.05
2021-12-27 18:06:23,691 -9.112060546875, 0.05
2021-12-27 18:06:23,701 -9.859130859375, 0.05
2021-12-27 18:06:23,711 -10.474365234375, 0.05
2021-12-27 18:06:23,721 -10.957763671875, 0.05
2021-12-27 18:06:23,732 -11.397216796875, 0.05
2021-12-27 18:06:23,742 -11.485107421875, 0.05
2021-12-27 18:06:23,752 -11.485107421875, 0.05
2021-12-27 18:06:23,762 -11.265380859375, 0.05
2021-12-27 18:06:23,772 -10.957763671875, 0.05
2021-12-27 18:06:23,782 -10.606201171875, 0.05
2021-12-27 18:06:23,792 -10.122802734375, 0.05
2021-12-27 18:06:23,802 -9.419677734375, 0.05
2021-12-27 18:06:23,813 -8.672607421875, 0.05
2021-12-27 18:06:23,823 -7.705810546875, 0.05
2021-12-27 18:06:23,833 -6.826904296875, 0.05
2021-12-27 18:06:23,843 -5.684326171875, 0.05
2021-12-27 18:06:23,853 -4.497802734375, 0.05
2021-12-27 18:06:23,863 -3.311279296875, 0.05
2021-12-27 18:06:23,873 -2.124755859375, 0.05
2021-12-27 18:06:23,883 -1.070068359375, 0.05
2021-12-27 18:06:23,894 0.292236328125, 0.05
2021-12-27 18:06:23,904 1.610595703125, 0.05
2021-12-27 18:06:23,914 2.797119140625, 0.05
2021-12-27 18:06:23,925 3.851806640625, 0.05
2021-12-27 18:06:23,934 5.038330078125, 0.05
2021-12-27 18:06:23,944 5.873291015625, 0.05
2021-12-27 18:06:23,954 6.884033203125, 0.05
2021-12-27 18:06:23,964 7.587158203125, 0.05
2021-12-27 18:06:23,974 8.246337890625, 0.05
2021-12-27 18:06:23,985 8.861572265625, 0.05
2021-12-27 18:06:23,995 9.213134765625, 0.05
2021-12-27 18:06:24,005 9.388916015625, 0.05
2021-12-27 18:06:24,015 9.652587890625, 0.05
2021-12-27 18:06:24,025 9.564697265625, 0.05
2021-12-27 18:06:24,035 9.476806640625, 0.05
2021-12-27 18:06:24,045 9.169189453125, 0.05
2021-12-27 18:06:24,055 8.729736328125, 0.05
2021-12-27 18:06:24,065 8.246337890625, 0.05
2021-12-27 18:06:24,075 7.587158203125, 0.05
2021-12-27 18:06:24,086 6.884033203125, 0.05
2021-12-27 18:06:24,096 6.093017578125, 0.05
2021-12-27 18:06:24,106 5.258056640625, 0.05
2021-12-27 18:06:24,116 4.291259765625, 0.05
2021-12-27 18:06:24,126 3.412353515625, 0.05
2021-12-27 18:06:24,136 2.489501953125, 0.05
2021-12-27 18:06:24,146 1.390869140625, 0.05
2021-12-27 18:06:24,156 0.336181640625, 0.05
2021-12-27 18:06:24,167 -0.630615234375, 0.05
2021-12-27 18:06:24,177 -1.553466796875, 0.05
2021-12-27 18:06:24,187 -2.476318359375, 0.05
2021-12-27 18:06:24,197 -3.267333984375, 0.05
2021-12-27 18:06:24,208 -4.102294921875, 0.05
2021-12-27 18:06:24,218 -4.849365234375, 0.05
2021-12-27 18:06:24,228 -5.596435546875, 0.05
2021-12-27 18:06:24,238 -6.167724609375, 0.05
2021-12-27 18:06:24,248 -6.651123046875, 0.05
2021-12-27 18:06:24,258 -7.002685546875, 0.05
2021-12-27 18:06:24,268 -7.178466796875, 0.05
2021-12-27 18:06:24,278 -7.354248046875, 0.05
2021-12-27 18:06:24,289 -7.442138671875, 0.05
2021-12-27 18:06:24,299 -7.530029296875, 0.05
2021-12-27 18:06:24,309 -7.354248046875, 0.05
2021-12-27 18:06:24,319 -7.134521484375, 0.05
2021-12-27 18:06:24,329 -6.826904296875, 0.05
2021-12-27 18:06:24,339 -6.431396484375, 0.05
2021-12-27 18:06:24,349 -5.860107421875, 0.05
2021-12-27 18:06:24,360 -5.332763671875, 0.05
2021-12-27 18:06:24,370 -4.673583984375, 0.05
2021-12-27 18:06:24,382 -4.014404296875, 0.05
2021-12-27 18:06:24,390 -3.355224609375, 0.05
2021-12-27 18:06:24,400 -2.564208984375, 0.05
2021-12-27 18:06:24,411 -1.861083984375, 0.05
2021-12-27 18:06:24,421 -1.070068359375, 0.05
2021-12-27 18:06:24,431 -0.322998046875, 0.05
2021-12-27 18:06:24,441 0.424072265625, 0.05
2021-12-27 18:06:24,451 1.259033203125, 0.05
2021-12-27 18:06:24,461 2.006103515625, 0.05
2021-12-27 18:06:24,471 2.621337890625, 0.05
2021-12-27 18:06:24,482 3.324462890625, 0.05
2021-12-27 18:06:24,492 3.895751953125, 0.05
2021-12-27 18:06:24,502 4.423095703125, 0.05
2021-12-27 18:06:24,512 4.862548828125, 0.05
2021-12-27 18:06:24,522 5.258056640625, 0.05
2021-12-27 18:06:24,532 5.521728515625, 0.05
2021-12-27 18:06:24,544 5.785400390625, 0.05
2021-12-27 18:06:24,558 5.873291015625, 0.05
2021-12-27 18:06:24,568 5.917236328125, 0.05
2021-12-27 18:06:24,578 5.917236328125, 0.05
2021-12-27 18:06:24,588 5.741455078125, 0.05
2021-12-27 18:06:24,598 5.565673828125, 0.05
2021-12-27 18:06:24,608 5.302001953125, 0.05
2021-12-27 18:06:24,619 4.994384765625, 0.05
2021-12-27 18:06:24,629 4.598876953125, 0.05
2021-12-27 18:06:24,639 4.203369140625, 0.05
2021-12-27 18:06:24,649 3.632080078125, 0.05
2021-12-27 18:06:24,659 3.060791015625, 0.05
2021-12-27 18:06:24,669 2.489501953125, 0.05
2021-12-27 18:06:24,679 1.918212890625, 0.05
2021-12-27 18:06:24,690 1.259033203125, 0.05
2021-12-27 18:06:24,700 0.687744140625, 0.05
2021-12-27 18:06:24,710 0.072509765625, 0.05
2021-12-27 18:06:24,720 -0.542724609375, 0.05
2021-12-27 18:06:24,730 -1.114013671875, 0.05
2021-12-27 18:06:24,740 -1.729248046875, 0.05
2021-12-27 18:06:24,752 -2.344482421875, 0.05
2021-12-27 18:06:24,761 -2.783935546875, 0.05
2021-12-27 18:06:24,771 -3.267333984375, 0.05
2021-12-27 18:06:24,781 -3.662841796875, 0.05
2021-12-27 18:06:24,791 -3.926513671875, 0.05
2021-12-27 18:06:24,801 -4.146240234375, 0.05
2021-12-27 18:06:24,811 -4.453857421875, 0.05
2021-12-27 18:06:24,821 -4.541748046875, 0.05
2021-12-27 18:06:24,833 -4.673583984375, 0.05
